date,year,epiweek,casos,geocode,regional,regional_geocode,macroregional,macroregional_geocode,uf,train_1,train_2,target_1,target_2
2010-01-03,2010,201001,0,3300225,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3303856,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,1,3304151,Norte,33008,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3305901,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3305133,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3304144,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3306107,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3303005,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3300902,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3305703,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3300233,Baixada Litorânea,33002,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,9,3300100,Litoral Sul,33001,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3301876,Baixada Litorânea,33002,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3301157,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3304508,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3302270,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3301405,Norte,33008,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,1,3302858,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,3,3302700,Metropolitana II,33006,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,1,3306206,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,30,3304557,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,5,3301900,Metropolitana II,33006,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3304128,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3302601,Litoral Sul,33001,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3301504,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3305554,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,1,3300951,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3300258,Baixada Litorânea,33002,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3301850,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3304110,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-03,2010,201001,0,3306156,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,3,3305109,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,4,3304904,Metropolitana II,33006,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3303203,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3305133,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3306206,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3300233,Baixada Litorânea,33002,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3300902,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3301157,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,5,3301702,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3302908,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,5,3303500,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,2,3304003,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3304201,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,6,3306305,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,6,3300456,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,1,3301504,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,8,3300100,Litoral Sul,33001,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,1,3302601,Litoral Sul,33001,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3305000,Norte,33008,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,1,3302056,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3305505,Baixada Litorânea,33002,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,1,3305158,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3304805,Norte,33008,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,8,3302205,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3302304,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,36,3302403,Norte,33008,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,1,3302502,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3304755,Norte,33008,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3303005,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,9,3303104,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,7,3303302,Metropolitana II,33006,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3303708,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3303955,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3304110,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3304300,Metropolitana II,33006,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3304409,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,44,3304557,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3301603,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3301405,Norte,33008,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3301108,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3300936,Norte,33008,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3302809,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3302106,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3300225,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3300951,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3302452,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,4,3300407,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3302700,Metropolitana II,33006,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3304144,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3303609,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3300506,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3301207,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3305208,Baixada Litorânea,33002,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,18,3302007,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,1,3300258,Baixada Litorânea,33002,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3300159,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3304706,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,2,3303401,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3305554,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,5,3301900,Metropolitana II,33006,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3300308,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3305802,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,3,3306107,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3302270,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3303856,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3305703,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,40,3301009,Norte,33008,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,2,3302858,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3306156,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3305307,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,126,3304102,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3306008,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,1,3304524,Baixada Litorânea,33002,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3300209,Baixada Litorânea,33002,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,1,3303906,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3305604,Metropolitana II,33006,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3305901,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,1,3301801,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3305406,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3304508,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,18,3305752,Metropolitana II,33006,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3302254,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3304128,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3301876,Baixada Litorânea,33002,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,1,3300605,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,60,3301306,Baixada Litorânea,33002,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,1,3300704,Baixada Litorânea,33002,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,1,3300803,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3301850,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,2,3304151,Norte,33008,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,0,3304607,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-10,2010,201002,10,3303807,Litoral Sul,33001,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3301108,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,13,3303104,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3303005,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3300233,Baixada Litorânea,33002,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,1,3306305,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3300951,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3301801,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3305901,Serrana,33009,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,1,3306008,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3306156,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,2,3300308,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3301157,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,6,3301702,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3301876,Baixada Litorânea,33002,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3302700,Metropolitana II,33006,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3303856,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3301405,Norte,33008,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3302270,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3304128,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3305133,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,1,3306107,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3304144,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3306206,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,1,3305109,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3304805,Norte,33008,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,46,3304557,Metropolitana I,33005,Macrorregião II,3311,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3304409,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,108,3304102,Noroeste,33007,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3303955,Médio Paraíba,33004,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3303708,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3303609,Centro Sul,33003,Macrorregião I,3312,RJ,TRUE,TRUE,FALSE,FALSE
2010-01-17,2010,201003,0,3304755,Norte,33008,Macrorregião III,3310,RJ,TRUE,TRUE,FALSE,FALSE
