date,epiweek,geocode,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,precip_tot,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
2017-01-01,201701,5206602,22.2542,26.8348,31.6256,0.0,0.0533,0.2219,0.4261,0.9962,0.9991,1.0014,47.4418,67.6368,87.9985,9.3714,5
2017-01-01,201701,5206701,21.4774,27.2006,33.1495,0.0,0.0147,0.0754,0.1179,0.9959,0.9985,1.0008,38.7062,57.8813,77.2386,11.6721,4
2017-01-01,201701,5206800,20.5663,25.6304,30.7587,0.003,0.0689,0.3365,0.551,0.9961,0.9992,1.0016,46.3569,67.7277,88.2444,10.1924,3
2017-01-01,201701,5206909,21.3279,26.0928,31.3216,0.0,0.0169,0.1191,0.1355,0.9967,0.9995,1.0016,43.2735,64.8534,84.0071,9.9937,4
2017-01-01,201701,5207105,22.5952,27.22,32.8362,0.0,0.1342,0.8663,1.0731,0.9952,0.9983,1.0007,49.0957,70.3781,89.1856,10.241,6
2017-01-01,201701,5207253,21.4015,26.0256,31.7905,0.0,0.0591,0.3428,0.4726,0.996,0.999,1.0011,51.3139,72.8981,90.3362,10.389,6
2017-01-01,201701,5207352,21.9469,26.7434,32.0901,0.0006,0.0713,0.2812,0.5704,0.9959,0.9989,1.0013,48.8096,69.8492,90.4804,10.1432,5
2017-01-01,201701,5207402,22.2787,27.1647,32.5234,0.0,0.0819,0.3355,0.6549,0.9955,0.9987,1.0011,49.6897,71.3024,93.9197,10.2447,5
2017-01-01,201701,5207501,23.4313,27.947,33.2331,0.0,0.0927,0.3172,0.7417,0.9949,0.9976,0.9999,47.7562,66.7476,84.3157,9.8018,3
2017-01-01,201701,5207535,22.5547,27.1281,32.449,0.0,0.1965,1.0481,1.5718,0.9953,0.9983,1.0007,44.8701,66.3837,84.7151,9.8943,5
2017-01-01,201701,5207600,22.3724,27.0749,32.9298,0.0,0.1576,0.6987,1.2612,0.9953,0.9984,1.0009,47.4508,70.6356,90.6741,10.5575,5
2017-01-01,201701,5207808,22.0241,26.6307,32.2147,0.0,0.1645,0.9972,1.3157,0.9956,0.9988,1.0012,48.8616,70.8324,92.0378,10.1907,5
2017-01-01,201701,5207907,23.578,29.3961,35.7433,0.0,0.0101,0.0664,0.0809,0.9947,0.9975,1.0,33.9328,54.6442,76.1932,12.1653,2
2017-01-01,201701,5208004,21.5785,26.1365,31.1365,0.0,0.0135,0.0788,0.108,0.9965,0.9993,1.0015,40.5349,58.0322,73.7257,9.5579,1
2017-01-01,201701,5208103,23.3964,28.0155,33.2622,0.0,0.0982,0.3352,0.786,0.995,0.9976,0.9999,46.9486,65.1441,82.7069,9.8658,3
2017-01-01,201701,5208152,20.1797,25.0966,30.24,0.0,0.0355,0.1305,0.284,0.9966,0.9996,1.0018,44.3619,64.0176,83.973,10.0603,3
2017-01-01,201701,5208301,23.419,28.5398,34.2036,0.0,0.0437,0.2824,0.35,0.9952,0.9977,1.0002,38.6947,57.4323,74.7069,10.7846,3
2017-01-01,201701,5208400,20.3516,25.5712,30.7301,0.0,0.0902,0.4417,0.7219,0.9963,0.9994,1.0017,45.6018,66.6277,88.4765,10.3784,4
2017-01-01,201701,5208509,22.7542,26.7102,30.6977,0.0,0.0311,0.1843,0.2489,0.9965,0.9993,1.0015,48.9734,67.7987,86.5039,7.9435,5
2017-01-01,201701,5208608,21.7286,26.8181,32.465,0.0,0.0545,0.1632,0.4361,0.9953,0.9985,1.001,42.3839,62.659,81.3906,10.7364,2
2017-01-01,201701,5208707,20.8167,25.9378,31.1258,0.0,0.1151,0.7354,0.9207,0.9963,0.9993,1.0015,45.7308,66.6782,88.3919,10.3091,4
2017-01-01,201701,5208806,20.5663,25.6304,30.7587,0.003,0.0689,0.3365,0.551,0.9961,0.9992,1.0016,46.3569,67.7277,88.2444,10.1924,3
2017-01-01,201701,5208905,22.2883,26.9804,32.3625,0.0,0.1675,0.6853,1.3402,0.9954,0.9985,1.0009,44.4531,66.6428,86.9492,10.0742,3
2017-01-01,201701,5209101,21.9199,26.4824,31.7039,0.0,0.1693,0.9995,1.3546,0.9961,0.9991,1.0013,51.3719,72.8766,92.7529,9.784,5
2017-01-01,201701,5209150,23.4991,27.2668,31.8009,0.0,0.0629,0.3211,0.5031,0.9954,0.9987,1.0008,56.7359,76.3695,93.4579,8.3018,7
2017-01-01,201701,5209200,21.373,26.3097,31.7859,0.0,0.037,0.1777,0.2956,0.9961,0.999,1.0014,47.5673,69.1679,90.4446,10.4129,4
2017-01-01,201701,5209291,22.5547,27.1281,32.449,0.0,0.1965,1.0481,1.5718,0.9953,0.9983,1.0007,44.8701,66.3837,84.7151,9.8943,5
2017-01-01,201701,5209408,22.6185,27.56,33.2466,0.0,0.0398,0.2594,0.3185,0.9957,0.9983,1.0007,39.1122,57.402,72.6732,10.6281,3
2017-01-01,201701,5209457,22.723,27.8466,33.52,0.0,0.1021,0.637,0.8169,0.9947,0.9978,1.0002,44.0598,64.3824,84.5764,10.7971,3
2017-01-01,201701,5209606,21.4385,26.5142,31.844,0.0,0.0868,0.4967,0.6943,0.9956,0.9987,1.0012,43.1398,64.7377,86.5457,10.4056,2
2017-01-01,201701,5209705,20.8167,25.9378,31.1258,0.0,0.1151,0.7354,0.9207,0.9963,0.9993,1.0015,45.7308,66.6782,88.3919,10.3091,4
2017-01-01,201701,5209804,22.6787,27.6023,33.245,0.0,0.0477,0.1528,0.3819,0.9949,0.9979,1.0004,44.1706,64.4239,83.8646,10.5663,3
2017-01-01,201701,5209903,23.9465,29.1976,35.1808,0.0,0.0102,0.0452,0.0818,0.9948,0.9976,1.0001,35.361,55.2337,73.9679,11.2343,2
2017-01-01,201701,5209937,22.7527,26.9297,31.7176,0.0,0.0981,0.4311,0.785,0.9956,0.9988,1.001,55.7361,75.6635,94.2429,8.9648,7
2017-01-01,201701,5209952,22.0297,26.8098,32.2791,0.0004,0.0549,0.2408,0.4387,0.9957,0.9988,1.0012,49.0612,70.4442,91.8418,10.2494,4
2017-01-01,201701,5210000,20.9048,25.9667,31.1569,0.0,0.0866,0.3933,0.6931,0.996,0.9991,1.0015,46.3732,67.9265,89.0595,10.2521,3
2017-01-01,201701,5210109,20.6274,25.7434,30.8462,0.0,0.0564,0.3574,0.4513,0.9965,0.9994,1.0016,47.9669,68.7591,89.2676,10.2187,4
2017-01-01,201701,5210158,21.8767,26.7317,32.4995,0.0,0.2259,0.9932,1.8075,0.9952,0.9983,1.0009,44.9904,66.0273,85.2651,10.6228,3
2017-01-01,201701,5210208,22.1201,26.6905,32.328,0.0,0.1357,0.6571,1.0854,0.9956,0.9987,1.0011,49.4292,71.4597,91.2934,10.2078,5
2017-01-01,201701,5210307,22.5952,27.22,32.8362,0.0,0.1342,0.8663,1.0731,0.9952,0.9983,1.0007,49.0957,70.3781,89.1855,10.241,6
2017-01-01,201701,5210406,21.252,26.0649,31.2755,0.0,0.1295,0.4501,1.0355,0.996,0.999,1.0014,45.8657,67.7685,88.7777,10.0235,4
2017-01-01,201701,5210562,20.7517,25.8794,31.0554,0.003,0.0644,0.3891,0.5151,0.996,0.9991,1.0015,44.4849,65.9818,86.9866,10.3037,3
2017-01-01,201701,5210604,21.5831,26.4152,31.7092,0.0,0.1143,0.5426,0.9146,0.9957,0.9988,1.0012,44.1548,66.1415,87.3103,10.1261,3
2017-01-01,201701,5210802,21.7284,25.9521,31.1582,0.0,0.1922,0.8085,1.5377,0.996,0.999,1.001,55.5274,77.6428,95.4785,9.4297,5
2017-01-01,201701,5210901,22.2416,27.0886,32.9684,0.0,0.1536,0.7632,1.2287,0.9951,0.9982,1.0008,42.673,63.9641,83.5163,10.7268,3
2017-01-01,201701,5211008,23.2682,28.0874,33.878,0.0,0.15,0.7789,1.2003,0.9947,0.9978,1.0003,45.5568,68.3322,87.964,10.6098,3
2017-01-01,201701,5211206,22.5548,27.1281,32.449,0.0,0.1965,1.0481,1.5718,0.9953,0.9983,1.0007,44.8701,66.3837,84.7151,9.8943,5
2017-01-01,201701,5211305,21.9495,26.1852,31.4547,0.0,0.1314,0.8466,1.0514,0.9957,0.9989,1.0008,56.0857,78.1244,95.2766,9.5052,4
2017-01-01,201701,5211404,20.5663,25.6304,30.7587,0.003,0.0689,0.3365,0.551,0.9961,0.9992,1.0016,46.3569,67.7277,88.2444,10.1924,3
2017-01-01,201701,5211503,23.3323,27.2448,31.9132,0.0,0.1048,0.5647,0.8381,0.996,0.999,1.0012,49.9476,70.2167,88.726,8.5809,5
2017-01-01,201701,5211602,22.1201,26.6905,32.328,0.0,0.1357,0.6571,1.0854,0.9956,0.9987,1.0011,49.4292,71.4597,91.2934,10.2078,5
2017-01-01,201701,5211701,22.1057,26.7493,32.1061,0.0,0.1294,0.6326,1.0351,0.9957,0.9989,1.0013,50.1741,71.8163,93.6758,10.0004,6
2017-01-01,201701,5211800,21.4158,26.5632,31.912,0.0004,0.0635,0.3683,0.5077,0.9955,0.9988,1.0012,42.4917,63.4389,84.4872,10.4962,3
2017-01-01,201701,5211909,20.3561,24.7867,30.2566,0.0,0.0942,0.5331,0.7537,0.9968,0.9996,1.0016,55.2818,77.9166,95.5043,9.9004,6
2017-01-01,201701,5212006,22.8951,27.7328,33.5595,0.0,0.1182,0.598,0.9456,0.9949,0.998,1.0005,47.3182,69.7687,89.2161,10.6644,4
2017-01-01,201701,5212055,20.2494,25.3641,30.4643,0.002,0.1057,0.3498,0.8453,0.9963,0.9994,1.0016,45.0537,65.6162,86.1382,10.2149,3
2017-01-01,201701,5212105,21.6857,26.457,31.7481,0.0,0.1412,0.8392,1.1295,0.996,0.999,1.0013,50.8181,72.9167,94.169,10.0624,5
2017-01-01,201701,5212204,23.3635,28.1634,33.8587,0.0,0.1082,0.657,0.866,0.9946,0.9977,1.0002,47.4545,69.1889,88.1111,10.4952,4
2017-01-01,201701,5212253,22.0683,26.3115,31.3587,0.0,0.14,0.7562,1.1199,0.9957,0.9988,1.0008,56.5424,78.2605,95.6797,9.2904,4
2017-01-01,201701,5212303,20.0587,25.2956,30.4402,0.0,0.0601,0.2727,0.4807,0.9965,0.9995,1.0017,45.0296,65.9346,87.684,10.3815,4
2017-01-01,201701,5212501,20.4309,25.4312,30.6574,0.0,0.0437,0.3187,0.3495,0.9963,0.9994,1.0016,44.2642,63.335,82.733,10.2266,1
2017-01-01,201701,5212600,21.9469,26.7434,32.09,0.0006,0.0713,0.2812,0.5704,0.9959,0.9989,1.0013,48.8096,69.8492,90.4804,10.1432,5
2017-01-01,201701,5212709,20.5596,26.5658,32.7186,0.0,0.0086,0.0532,0.0691,0.9964,0.9989,1.0012,38.1139,57.1689,77.4088,12.159,1
2017-01-01,201701,5212808,23.6357,28.2963,33.6989,0.0,0.1195,0.5146,0.9558,0.9946,0.9974,0.9998,45.94,65.7654,83.9822,10.0632,5
2017-01-01,201701,5212907,21.9888,26.3619,31.1337,0.0,0.1027,0.5839,0.8215,0.9964,0.9992,1.0015,49.9775,69.7267,88.0729,9.1449,6
2017-01-01,201701,5212956,23.6642,28.3611,33.9558,0.0,0.1491,0.9718,1.1929,0.9944,0.9975,1.0,47.2193,68.4546,86.5378,10.2916,4
2017-01-01,201701,5213004,22.4159,26.8842,31.7763,0.0,0.1066,0.4638,0.8524,0.9956,0.9988,1.001,55.3252,75.8808,95.8664,9.3604,7
2017-01-01,201701,5213053,21.2107,26.8127,32.4764,0.0,0.079,0.3961,0.6322,0.9953,0.9985,1.0008,42.4314,60.3032,80.8761,11.2658,2
2017-01-01,201701,5213087,23.5272,28.0633,32.7603,0.0,0.0518,0.1824,0.4148,0.9951,0.9978,1.0001,46.4322,64.1917,81.7171,9.2331,3
2017-01-01,201701,5213103,20.5825,24.8427,30.3637,0.0,0.2616,1.7369,2.0926,0.9968,0.9995,1.0015,55.4042,77.5167,93.6235,9.7811,6
2017-01-01,201701,5213400,22.1201,26.6905,32.328,0.0,0.1357,0.6571,1.0854,0.9956,0.9987,1.0011,49.4292,71.4597,91.2934,10.2078,5
2017-01-01,201701,5213509,23.8176,29.2655,34.8207,0.0,0.0437,0.3137,0.35,0.9951,0.9976,1.0,35.6842,52.1847,70.8808,11.0031,4
2017-01-01,201701,5213707,23.0644,27.9458,33.674,0.0,0.1002,0.6472,0.8014,0.9947,0.9978,1.0002,49.3526,70.8197,89.0204,10.6096,6
2017-01-01,201701,5213756,20.683,25.0198,30.2186,0.0,0.1928,0.8038,1.5426,0.9967,0.9997,1.0018,55.5065,76.5611,94.2056,9.5356,6
2017-01-01,201701,5213772,23.9134,28.5365,33.9287,0.0,0.0899,0.3734,0.7197,0.9947,0.9974,0.9997,45.7309,64.0167,81.1366,10.0153,4
2017-01-01,201701,5213806,22.0588,26.3249,31.233,0.0,0.1389,0.6201,1.111,0.9964,0.9992,1.0015,49.3587,70.0332,88.2123,9.1742,6
2017-01-01,201701,5213855,22.5776,27.1716,32.4605,0.0,0.196,1.1682,1.5682,0.9951,0.9982,1.0006,46.3893,66.8681,84.4504,9.8829,5
2017-01-01,201701,5213905,22.4467,27.1741,32.8861,0.0,0.1834,0.6483,1.4673,0.9953,0.9983,1.0008,46.032,69.1737,89.3851,10.4394,4
2017-01-01,201701,5214002,23.1932,28.2961,34.0237,0.0,0.1768,1.2096,1.414,0.9944,0.9974,0.9999,46.4805,68.2186,87.8596,10.8305,3
2017-01-01,201701,5214051,24.0284,28.5378,33.8436,0.0,0.1467,0.5799,1.1737,0.9942,0.9971,0.9995,51.1034,71.0299,88.6294,9.8153,5
2017-01-01,201701,5214101,23.4313,27.947,33.2331,0.0,0.0927,0.3172,0.7417,0.9949,0.9976,0.9999,47.7562,66.7476,84.3157,9.8018,3
2017-01-01,201701,5214408,21.9085,26.6542,32.1975,0.0,0.1338,0.7469,1.0707,0.9957,0.9988,1.0013,47.8681,69.766,91.2518,10.289,4
2017-01-01,201701,5214507,20.0279,25.1627,30.2407,0.0009,0.0956,0.2862,0.7647,0.9964,0.9995,1.0018,46.4613,67.0633,87.8149,10.2129,4
2017-01-01,201701,5214606,23.1812,27.8882,32.7199,0.0,0.1364,0.4792,1.0914,0.9952,0.998,1.0004,44.4757,61.8306,80.8394,9.5387,3
2017-01-01,201701,5214705,22.6493,27.512,32.9207,0.0,0.1773,1.1441,1.4181,0.9949,0.9979,1.0004,46.2454,66.5281,84.7674,10.2713,4
2017-01-01,201701,5214804,22.1596,26.6621,31.3622,0.0,0.0783,0.4563,0.6265,0.9963,0.9991,1.0014,49.6673,68.3237,86.9541,9.2026,4
2017-01-01,201701,5214838,23.7441,28.4871,34.0197,0.0,0.1906,0.9437,1.5248,0.9943,0.9972,0.9996,50.3456,70.5278,88.8738,10.2756,4
2017-01-01,201701,5214861,22.1827,26.9868,32.6836,0.0,0.1177,0.5061,0.9415,0.9952,0.9984,1.0009,42.5363,63.3061,82.2852,10.5009,3
2017-01-01,201701,5214879,23.3842,28.4972,34.119,0.0,0.1369,0.6832,1.0951,0.9945,0.9974,0.9998,44.228,63.8467,83.9127,10.7349,3
2017-01-01,201701,5214903,24.1178,29.2341,35.2016,0.0,0.0248,0.1552,0.1984,0.995,0.9976,1.0001,34.5388,53.7128,70.6023,11.0838,3
